DBA,ZIPCODE,Longitude_x,Latitude_x,VIOLATION CODE,Borough
NEW WAH KITCHEN,10472.0,-73.881330819408,40.828393786538,"10F, 02G, 04L, 06F, 10G, 02B, 10B, 08A",BRONX
NEW WAH KWONG RESTAURANT,10467.0,-73.865785363035,40.871419633272,"02G, 06C, 04K, 04H, 02B, 08A, 10F, 06D",BRONX
NEW WASAKAKA FRIED CHICKEN,11207.0,-73.887434603331,40.679057455497,"02B, 10F, 06D",BROOKLYN
NEW WIN CHINESE RESTAURANT,11422.0,-73.739444814376,40.660206906277,"02B, 10F, 09C, 02G, 10G, 04L, 10H, 08A, 28-06",QUEENS
NEW WIN HING,10305.0,-74.066406731858,40.614434678292,"10F, 02G, 06C",STATEN ISLAND
NEW WIN SHING,11103.0,-73.912531018693,40.755916425415,"10H, 02G, 06C, 08C, 10F, 04L, 06D, 04H, 10B, 08A",QUEENS
NEW WOK,10455.0,-73.915887260644,40.813333686514,"04M, 04N, 06D, 10F, 04L, 06C, 08A",BRONX
NEW WOKS KITCHEN,11355.0,-73.815130157172,40.739807085148,"04L, 05H, 04M, 10G, 06C, 08A, 10F, 04A, 02B, 02G, 08C, 04H, 28-06",QUEENS
NEW WONDERFUL ASIAN RESTAURANT,11216.0,-73.944360841152,40.68554121342,02G,BROOKLYN
NEW WONJO RESTAURANT,10001.0,-73.986332562507,40.747508809168,"02B, 02G, 08A, 04L, 09B, 06D, 08C, 06F, 04N, 06E, 04H, 05A, 10G, 10F",MANHATTAN
NEW WORLD AMERICAN KITCHEN,11420.0,-73.814157370262,40.682549496672,"04L, 10F, 08A, 04K",QUEENS
NEW WORLD NUTRITION,11237.0,-73.911345479969,40.70039711088,"10H, 10F, 06D, 04A",BROOKLYN
NEW WORLD STAGES & THE GREEN ROOM,10019.0,-73.987697676456,40.762141277958,"10F, 10B",MANHATTAN
NEW YANKEE SK PIZZA,10472.0,-73.874806593245,40.829427119207,"04H, 08A, 02G, 04L, 10F, 10B, 06F, 04K, 28-06, 06C, 04N, 06A, 08C",BRONX
NEW YEE LI RESTAURANT,11219.0,-74.010191925242,40.629969745232,"04N, 06C, 10F, 02B, 05D, 06E, 02G, 04H, 08A, 02I",BROOKLYN
NEW YORK BAGELS & CAFE,10016.0,-73.973724161201,40.743499261901,"04L, 10B, 10F, 02G, 08A, 02B, 09C, 10I",MANHATTAN
NEW YORK BAN JUM,11364.0,-73.755523676819,40.74935440461,"04L, 09A, 08A, 02G, 09C, 10B, 09B, 06E, 04N, 10H, 10F, 06C, 04K, 06D, 02H, 06A, 04M",QUEENS
NEW YORK BURGER CO.,10011.0,-74.00317594384,40.747257061181,"08C, 04N, 04L, 04A, 08A, 10F, 04J, 04M, 06D",MANHATTAN
NEW YORK CHAN CHINESE RESTAURANT,11207.0,-73.882957719586,40.666251321965,"10F, 09C, 02G, 02B",BROOKLYN
NEW YORK CHICKEN & GRILL,10466.0,-73.831280526874,40.888171906942,"04A, 06F",BRONX
NEW YORK CITY BAGEL COFFEE HOUSE,11103.0,-73.919607792578,40.76605525318,"06D, 02G, 08C, 10F, 02B, 09A, 04M, 10B, 09C, 06F, 08A",QUEENS
NEW YORK CITY BAGELS AND COFFEE HOUSE,11103.0,-73.91885120451,40.758907368093,"02G, 08A, 04N, 10F, 04L, 10E, 06D, 06C, Missing",QUEENS
NEW YORK CITY CENTER,10019.0,-73.978889037601,40.76414366884,"05D, 10F, 10B, 03E",MANHATTAN
NEW YORK CITY HALAL GRILL INC,11367.0,-73.813396284329,40.727587302855,Missing,QUEENS
NEW YORK COMEDY CLUB,10003.0,-73.989887077565,40.726385474656,"03A, 08A, 04N, 10F, 04K, 04H, 04L",MANHATTAN
NEW YORK DELI,11430.0,-73.788281497594,40.648312826068,"10F, 04L, 08A",QUEENS
NEW YORK DELI & CAFE,10017.0,-73.977581682351,40.755102185833,"06C, 04A, 02B",MANHATTAN
NEW YORK DINER,11101.0,-73.913339176917,40.753435774517,"10H, 06F, 10F, 02B, 10I, 02G, 10B",QUEENS
NEW YORK FRIED CHICKEN,11434.0,-73.761477537419,40.679410758402,"08A, 04L, 06D, 10B, 02G, 05H, 06A, 10F",QUEENS
NEW YORK FRIED CHICKEN SHAKE'N BURGER,11435.0,-73.804458000825,40.696199622634,"10A, 10B, 02H, 05D, 02B, 06A, 10F, 04M, 02G, 08A, 04A, 06E, 04L",QUEENS
NEW YORK GRILL RESTAURANT,11385.0,-73.889741347885,40.701179844576,"10F, 02G, 08A, 04M, 04L, 06C",QUEENS
"NEW YORK HILTON , BANQUET KITCHEN",10019.0,-73.978741648967,40.762211332142,"06A, 04N, 06B, 08A, 10F",MANHATTAN
NEW YORK INSTITUTE OF TECHNOLOGY,10023.0,-73.982118533371,40.76935925555,"04A, 20-04, 06F, 20-01, 08A, 06A, 09E, 06D, 18-11, 19-06, 20-08, 10J, 04L, 10F",MANHATTAN
NEW YORK JR. LEAGUE,10075.0,-73.958965717415,40.775863873676,"10I, 06D, 10F, 02I, 04A",MANHATTAN
NEW YORK K. B.B.Q,11354.0,-73.816867655929,40.765330708927,"09B, 04A, 10G, 10B, 10F, 04J, 10A, 06C, 02G, 02B",QUEENS
NEW YORK KIMCHI,10036.0,-73.978941647625,40.757619387884,"10F, 08C, 06D, 04H, 10G, 08A, 04N, 03B, 02G, 06C",MANHATTAN
NEW YORK LAW SCHOOL,10013.0,-74.007113883226,40.718167867208,"10F, 09C",MANHATTAN
NEW YORK LUNCHEONETTE,10022.0,-73.97193958988,40.756322362914,"06C, 08A, 04L, 10F, 02B, 22C, 02G, 10H, 22A",MANHATTAN
NEW YORK NOODLE KING,11354.0,-73.833241808988,40.758501995257,"10F, 04M, 08C, 08A, 09C, 28-06, 05D",QUEENS
NEW YORK PAO DE QUEIJO,11106.0,-73.92605928813,40.762516107761,"09B, 10F, 02G, 10B, 20-04, 08A, 04L",QUEENS
NEW YORK PIZZA,10460.0,-73.887552514707,40.837303984342,"02B, 08A, 04L, 10B",BRONX
NEW YORK PIZZA SUPREMA,10001.0,-73.995040989424,40.750031951553,"10B, 06C, 02B, 04L, 08A, 02G, 08C, 10F, 09B, 10G",MANHATTAN
NEW YORK SAL'S PIZZERIA,10019.0,-73.992462480043,40.763733649336,"09A, 02G, 02B, 08A, 04L, 10F, 06C",MANHATTAN
NEW YORK SENIOR ADULT DAYCARE LLC,11416.0,-73.859450773035,40.680426394148,Missing,QUEENS
NEW YORK SPA & SAUNA CAFE,11354.0,-73.816867655929,40.765330708927,"10B, 04H, 10H, 10F, 06D, 02G",QUEENS
NEW YORK SPORTS GRILL,11430.0,-73.788281497594,40.648312826068,"10E, 10B, 06D, 09C, 10F",QUEENS
NEW YORK STOCK EXCHANGE EXECUTIVE SERVICES,10005.0,-74.011105523272,40.707391586763,"08A, 10B, 06C, 04N, 10F, 09C",MANHATTAN
NEW YORK TAVERN,11435.0,-73.814783165913,40.70250779903,"04L, 08A",QUEENS
NEW YORK TAVERN & LOUNGE,11435.0,-73.814783165913,40.70250779903,"04N, 08A",QUEENS
NEW YORK TIMES CAFE,10018.0,-73.990651383744,40.756031723639,"05D, 10F, 02G, 06C, 02B, 10B, 06D",MANHATTAN
NEW YORK TWISTED WINGS,11214.0,-73.994144570571,40.601632889621,"04A, 06D, 20-06, 08C, 09B, 06C, 04H, 06E, 02H, 10F, 02G, 10G, 08A, 04L",BROOKLYN
NEW YORK VINTNERS,10007.0,-74.00949044575,40.712960869325,"06B, 10F, 06D, 20-04, 20-01",MANHATTAN
NEW YORK VYBES,10013.0,-73.998336983683,40.717520310532,"09E, 02G, 05D, 04A, 06D, 08A, 10B, 04N, 10F, 06C",MANHATTAN
NEW YORK YACHT CLUB,10036.0,-73.98124521191,40.755336147653,"10F, 04N, 06D, 02G, 04H",MANHATTAN
NEW YORK YANKEES MVP CLUB,10451.0,-73.928496459645,40.829028434834,06C,BRONX
NEW YORKER HOTEL KITCHEN,10001.0,-73.9934021983,40.752288062254,"06D, 04H",MANHATTAN
NEW YUE RESTAURANT,10013.0,-73.997951054863,40.715442514687,"10H, 06C, 10F, 08C, 02B, 02H, 02G, 09B, 04A",MANHATTAN
NEW YUMMY,11434.0,-73.778026578042,40.679271080819,"02G, 06C",QUEENS
NEW YUMMY BAKERY,11220.0,-74.003848278839,40.640990435146,"04H, 06C, 10F, 16B, 04M, 02B, 08A, 06D, 02G, 04L, 04K, 04F, 05D, 06B, 05F",BROOKLYN
NEW YUMMY TACO,11366.0,-73.79067803606,40.72608787421,"02I, 06B, 10B",QUEENS
NEW YUN NAN FLAVOUR GARDEN,11220.0,-74.004986825994,40.639895223365,"06C, 10B, 28-06, 04L, 10F, 08A",BROOKLYN
NEW YUNG HONG,10463.0,-73.905126780968,40.872850411324,"04L, 08A, 09D, 10F, 10G, 04N, 02H, 10I, 06A, 05H, 04K, 06E, 04A, 10A, 10H, 06C",BRONX
NEW YW GOLDEN BAKERY,11220.0,-74.018578306354,40.640673343373,"02B, 28-06, 06D",BROOKLYN
NEW ZHONG HAN MIAN SHI (STE #30),11354.0,-73.829235428489,40.759777908235,"10I, 06C, 06B, 10F",QUEENS
NEWA CHHE,11104.0,-73.921338518141,40.743467070595,"08A, 04M, 10F",QUEENS
NEWLAB LLC,11205.0,-73.974986348464,40.698013257962,Missing,BROOKLYN
NEWSBAR,10003.0,-73.992548826596,40.734186301619,"08C, 08A, 06F, 06D, 10F, 02G, 04O, 02B, 04N, 09C",MANHATTAN
NEWTOWN,11206.0,-73.937073032781,40.709158959102,"02B, 04L, 10F, 02G, 08A, 04N, 06D, 10B, 09C, 06C, 02I",BROOKLYN
NEXT LEVEL BURGER,11217.0,-73.978142112274,40.686428215538,"10F, 06C, 10H",BROOKLYN
NEXT LEVEL INDOOR GOLF,10309.0,-74.231489852719,40.527728578958,"06D, 04A, 10B",STATEN ISLAND
NEXT MOVE CAFE,11214.0,-73.999376976661,40.604696219316,"06D, 10F, 08A, 06A, 04L",BROOKLYN
NEXT STOP VEGAN,11201.0,-73.990790297022,40.691395225127,"02B, 06D, 10F, 02G, 10G, 10B, 28-05, 03I, 04A, 02H",BROOKLYN
NEXUS CLUB NEW YORK,10007.0,-74.00949044575,40.712960869325,"19-07, 04C, 02G, 20-08, 20-06, 10B, 06C, 06G, 06D, 04A, 10F, 28-04",MANHATTAN
NG'S KITCHEN,11220.0,-74.009709955341,40.635355050858,"10F, 02G, 02B, 06C, 06E, 04L, 04C, 08A, 04N",BROOKLYN
NGATSO CAFE,11377.0,-73.900843224914,40.746410043428,"20-08, 20-01, 10A, 10F",QUEENS
NHA MINH,11385.0,-73.906441938733,40.696932055198,"10F, 02B, 06C, 02G, 04M",QUEENS
NHA TRANG ONE,10013.0,-73.999736661743,40.71683413025,"02G, 10E, 06D, 06C, 08A, 09B, 10H, 02B, 10F, Missing, 04L",MANHATTAN
NIAGARA / LOVERS OF TODAY/ 96 TEARS,10009.0,-73.983620285047,40.725912651128,"04H, 10F, 05D",MANHATTAN
NIALL'S ON 52ND,10022.0,-73.96922861894,40.756799256133,"08A, 06F, 06E, 10F, 06D, 20-06, 04H, 04L, Missing, 02B",MANHATTAN
NIC & GAB,11218.0,-73.977852581966,40.635572903866,"10B, 09C, 10G",BROOKLYN
NICA TRATTORIA,10028.0,-73.951444760706,40.776014644956,"06E, 10G, 06C, 02G",MANHATTAN
NICANDRAS,11237.0,-73.915760586501,40.699788355387,"02G, 10F, 10H",BROOKLYN
NICCOLO PIZZERIA,10032.0,-73.938135924398,40.838165776956,"08C, 10F, 02G",MANHATTAN
NICE CHINATOWN,11230.0,-73.963762393114,40.633733053227,"04L, 10B, 10H, 02B, 02G, 08A, 10F, 06F, 18D, 04N, 04M, 06A",BROOKLYN
NICE DAY CHINESE BROOKLYN,11201.0,-73.988175696975,40.69283324638,Missing,BROOKLYN
NICE MATIN,10024.0,-73.978554358542,40.783244357926,"10F, 06D, 02G, 04N, 06E, 08A",MANHATTAN
NICE ONE BAKERY,10013.0,-73.9972548574,40.715176257587,"10B, 04F, 20-08, 06F, 04L, 06C, 08C, 02G, 04N, 02B, 06A, 06D, 08A, 04H, Missing, 06E, 10F, 03A, 10H, 04O, 28-03, 04M, 04K, 19-06, 04A, 05E",MANHATTAN
NICHOLAS CAMMARATO,10309.0,-74.201127401275,40.525678003581,Missing,STATEN ISLAND
NICK & STEF'S STEAKHOUSE,10001.0,-73.993528617509,40.75132740329,"04N, 10J, 10F, 08A",MANHATTAN
NICK'S BISTRO,11375.0,-73.848408324738,40.710053164615,"10H, 02G, 10F, 06B, 06C, 06F, 09E, 10E, 10G, 06D, 09B, 06A",QUEENS
NICK'S GARDEN COFFEE SHOP,10458.0,-73.883075611584,40.867598643918,"02B, 15-37, 10F",BRONX
NICK'S GOURMET DELI,11370.0,-73.895041336848,40.768371205694,"10F, 10G, 10B, 08A, 06D, 02B, 02G, 04L, 06B, 09C",QUEENS
NICK'S LOBSTERS,11234.0,-73.915241987149,40.603138745574,"10F, 10D, 06F, 10B",BROOKLYN
NICK'S PIZZA,10469.0,-73.846078096595,40.870368405424,"08C, 10B, 02G, 08A, 04L, 04N, 04C, 10H, 02B, 10F, 04H, 09B, 06D, 04M, 04J",BRONX
NICK'S RESTAURANT PIZZERIA,10128.0,-73.948146615073,40.782776276565,"04M, 08A, 02G, 06F, 10B, 10F, 04L, 06C",MANHATTAN
NICKOLAS' DELI RESTAURANT,11377.0,-73.894804731597,40.7354448194,"09C, 05C, 05D, 06F, 02B, 10F, 06C, 28-01, 06B, 02G, 06A, 10D, 10E",QUEENS
NICKS PIZZA LOUNGE,10457.0,-73.901778277141,40.851043455228,"10F, 06A, 20-06, 08C, 08A, 06F, 04A, 04L, 04K, 05D, 10D, 06C, 02B, 04N",BRONX
NICKY'S COFFEE SHOP,10467.0,-73.879382152008,40.874624078426,"08C, 10F, 02B, 08A, 06C, 10B, 06F, 04H, 02G, 04L",BRONX
NICKY'S JAMAICAN CUISINE,11236.0,-73.913564662488,40.635745546659,"10F, 08A, 10B, 04L, 02B, 04N, 09B, 06C, 10D, 04A, 04M, 02G, 19-07, 08C, 06D",BROOKLYN
NICOL SQUASH,10036.0,-73.994845370212,40.759347657617,"10B, 09E, 06C, 20-08, 15-27, 20-01, 20-04, 06D, 04J, 06F",MANHATTAN
NICOLA'S RESTAURANT,10028.0,-73.956130002968,40.777990009752,"10H, 10B, 10F, 09B, 08A, 02G, 04L, 06E",MANHATTAN
NICOTRA BALLROOM + EMPLOYEE CAFETERIA + TEA-ROOM,10314.0,-74.175435897897,40.612466807787,"04C, 10F, 04N, 08A, 02B, 10G, 10E, 10B",STATEN ISLAND
NIEVES TIA MIMI DELI,11220.0,-74.008688193549,40.646652653841,"04L, 28-03, 04A, 09B, 04M, 10H, 06C, 04N, 08A, 08B, 10B, 02H, 06A",BROOKLYN
NIEVES TIA MIMI ICEES,11372.0,-73.877338007134,40.7483114018,"06A, 05D, 04A, 20-06, 06E, 06C, 10F, 10B, 10E, 02G, 20-04, 10G, 08C, 02B, 04N, 08A",QUEENS
NIEVES TIA MIMI ICES,11220.0,-74.012809907186,40.642688803277,"08A, 04H, 06C, 10F, 20-06, 04A, 04L, 19-06, 04C, 04K, 02G, 28-07, 05D, 02B, 06E, 10B, 04N, 08C",BROOKLYN
NIFOROS COFFEE SHOP,11101.0,-73.948962226984,40.750531233401,"04L, 06F, 02B, 04M, 06A, 04N, 08A, 10B, 20-05, 04H, 10F, 08C, 02H, 02G",QUEENS
NIFOROS CORNER,11106.0,-73.939535516849,40.76182683039,"10F, 08A, 10G, 06C, 04M, 04L, 02G, 09B, 10E, 10H, 05F, 04H, 10B, 04J, 02B, 06D",QUEENS
NIGHT MARKET BBQ,11355.0,-73.815490646201,40.755518715003,"06C, 08A, 02G, 06A, 20-04, 10F, 03A, 04N, 02B, 05D, 04C, 04O, 04K, 04A, 06D, 10B",QUEENS
NIGHT OF JOY,11211.0,-73.949846618718,40.716921975771,"10F, 04H, 06C, 10B, 06D",BROOKLYN
NIGHTINGALE RESTAURANT & BAR,11219.0,-74.005036781804,40.633442238279,"05H, 04J, 04A",BROOKLYN
NIGHTLY'S,10075.0,-73.955613702549,40.772549706788,"10F, 10A",MANHATTAN
NIGHTSHADE,11222.0,-73.945789857953,40.719453551232,"06D, 04H, 04N, 10B, 10F, 08A, 04K, 10G",BROOKLYN
NIGHT°,11220.0,-74.011886375796,40.636683320312,"04M, 04H, 08A, 10A, 10J, 10B",BROOKLYN
NIKKO,10027.0,-73.957733540135,40.811383237945,"02G, 08A, 04L, 04C, 06F, 10F, 06D, 10H, 06A, 02B, 04N, 04H",MANHATTAN
NIKKOL'S BAR AND LOUNGE,10461.0,-73.847745590545,40.843348708251,"06D, 04N, 06E, 10F, 08A, 04A, 05H, 28-06, 10B, 10G, 19-06",BRONX
NIKO COFFEE + MORE,10025.0,-73.962231023705,40.805220105453,"10B, 06D, 02B, 10F, 05H, 28-05, 02G, 10G, 08A, 04L",MANHATTAN
NIKO'S SOUVLAKI,11105.0,-73.917123872184,40.780669314244,"04L, 04M, 10B, 02G, 04N, 09C, 10H, 08A, 04A, 10F, 10E, 05D",QUEENS
NIKOS CHICKEN INC.,10025.0,-73.963032775794,40.799014491662,Missing,MANHATTAN
NIKU X,10001.0,-73.985058119383,40.749515070773,Missing,MANHATTAN
NIKUTEI FUTAGO,10013.0,-74.003528319811,40.722642004555,"10F, 06F",MANHATTAN
NILI CAFE,11231.0,-73.995900734228,40.679293811719,"10B, 04A, 04N, 28-05, 10E, 10G, 10F, 02C, 08C, 08A, 04H, 04M, 02B, 06C",BROOKLYN
NILI LOTAN MEATPACKING LLC,10013.0,-74.010219777474,40.717410076517,Missing,MANHATTAN
NIMBOODA INDIAN CUISINE,11238.0,-73.963860688009,40.678253407226,"06F, 02G, 08A, 10B, 06C, 02H, 06A, 10F, 04A, 06D, 08C, 04N, 04M, 02B, 04H, Missing, 10H",BROOKLYN
NIN HAO,11238.0,-73.96980834176,40.680577208353,"09B, 02G",BROOKLYN
NINA'S GREAT BURRITO BAR,10024.0,-73.972566222568,40.785957643232,"10G, 06B, 02B, 06E, 06C, 10B, 02G, 04H, 06D, 10F, 19-07",MANHATTAN
NINE CASES,10003.0,-73.988195247904,40.724856478134,"10F, 04L, 08A",MANHATTAN
NINE THAI,11375.0,-73.838802446786,40.719136242694,"10F, 04J",QUEENS
NINEPIN CAFE,10016.0,-73.987195831811,40.743836417297,"05D, 09C",MANHATTAN
NINEPIN NOMAD LLC,10016.0,-73.987195831811,40.743836417297,Missing,MANHATTAN
NINJA JAPAN TERIYAKI,11421.0,-73.853069565193,40.693307869085,"08A, 10B, 04N, 02G, 10F, 04A, 16-02, 05D, 06E, 02B, 10E",QUEENS
NINJA JAPAN TERIYAKI & SUSHI,11226.0,-73.961836412328,40.649858020166,"08A, 06D, 02B, 10F, 04M, 10B, 06C, 06E, 04C, 09B",BROOKLYN
NINJA SUSHI,11214.0,-73.992012802414,40.600817559107,"28-06, 02C, 10F, 06C, 04H, 02B, 06D, 09B, 09C, 08C, 08A, 04A, 04L, 06A, 02G, 04M",BROOKLYN
NINO'S 46,10036.0,-73.980382174536,40.756604082261,"09B, 09C, 10G, 04L, 02B, 06C, 10B, 04N, 06D, 08A, 10F, 04H",MANHATTAN
NINO'S PIZZA,11209.0,-74.032595446995,40.619722026727,"20F, 10F, 22A, 08A, 06A, 20-06, 10E, 04L, 02B, 02G, 08C, 06D, 06F, 06C, 28-03, 02H, 06G, 09E, 04N, 28-04",BROOKLYN
NINO'S RESTAURANT,10021.0,-73.955743012925,40.768133443853,"04L, 10H, 08A, 04H, 10F, 08C, 04K, 10G",MANHATTAN
NINOS RESTAURANT,10305.0,-74.07999890525,40.598555629472,"02H, 10F, 06D, 09B, 04L, 08A, 08C",STATEN ISLAND
NINTH STREET ESPRESSO,10009.0,-73.977847930217,40.725217255644,"08A, 20-01, 20-08, 04L, 06E, 10F, 02B, 05D, 04M, 06D, 19-07",MANHATTAN
NIPPON CHA,11249.0,-73.958778528657,40.716856914806,"10F, 20-04, 10B, 15-27, 05H, 06B, 10H, 04A, 06C, 04N, 09E, 06F, 20-01, 05D, Missing, 04L, 04J, 08A",BROOKLYN
NIPPONCHA RESTAURANT,11361.0,-73.771682528846,40.764895638684,"04L, 09C, 10G, 06E, 04H, 10B, 10F, 04N, 02G, 08A, 09E, 06D",QUEENS
NIRALI FOOD INC,11434.0,-73.764971601019,40.681314622852,Missing,QUEENS
NISH NUSH,10038.0,-74.008108456548,40.709310432064,"06D, 10F, 04M, 04A, 10B, 10G, 09A, 02G, 10A, 08C, 02B, 15-27, 06C",MANHATTAN
NISHIDA SHO-TEN,10017.0,-73.968601846357,40.754076284656,"02B, 09C, 06D, 04A, 04N, 05D, 02H, 10B, 06E, 09B, 02G, 08A, 10F, 04H, 10A, 10H, 02F, 04L, 06C",MANHATTAN
NISI,10044.0,-73.949754910311,40.761837249148,"10F, 10J, 02G, 06D, 10H, 10B, 06C",MANHATTAN
NISI ESTIATOTIO,11102.0,-73.920423189393,40.766451066607,"02G, 04H, 08A, 10F, 10D, 03B, 10B, 04A, 04N, 08C, 06C",QUEENS
NITA'S EUROPEAN BAKERY,11104.0,-73.924922854533,40.739591120756,"06F, 10E, 02B, 10G, 20-04, 06C, 09A, 06D, 04N, 08A, 05H",QUEENS
NITEHAWK CINEMA,11215.0,-73.979404620647,40.661538816934,"10B, 04H, 06C, 08A, 04N",BROOKLYN
NITEHAWK CINEMA/ LO-RES BAR,11249.0,-73.962458410491,40.716221392142,"09C, 10E, 02G, 10F, 06D",BROOKLYN
NITTIS,10018.0,-73.993961246011,40.756616579302,"06F, 04N, 10F, 04M, 06D, 04L, 10B, 10G, 03B, 02F, 08A, 02H, 10H, 06C, 02G",MANHATTAN
NIUB BBQ,11355.0,-73.829079451028,40.758671536159,Missing,QUEENS
NIUDDO,11355.0,-73.828971634313,40.757087646534,"10F, 10B, 10A, 02H",QUEENS
NIUKEE SHUMAI,10013.0,-73.997088684313,40.720605404598,"10F, 04N, 10G, 20-08, 05D, 08A, 06C, 10H, 02B, 05H, 20-04",MANHATTAN
NIYOM THAI,11358.0,-73.789828776225,40.766417966691,"10H, 10F, 02G",QUEENS
NIZUC,10018.0,-73.997700726797,40.756578288528,Missing,MANHATTAN
NIZZA,10036.0,-73.991488282451,40.759978752198,"04L, 10F, 08A, 06A, 02B, 09B, 02G, 02I",MANHATTAN
NO 1 CHINESE RESTAURANT,10467.0,-73.878539051566,40.8729681197,"09B, 02G, 08A, 06C, 04M, 02B, 10F, 09A",BRONX
NO 1 GREAT WALL,11212.0,-73.906478849452,40.668158594407,"06E, 10F, 10H",BROOKLYN
NO 1 LUCK SUNG RESTAURANT,10458.0,-73.884563329754,40.854167428628,"02G, 28-01, 04H, 04M, 10F, 04L, 06A, 02B, 08A",BRONX
NO 1 RESTAURANT,11207.0,-73.906715493059,40.692170094858,"02B, 06D, 10B, 09B, 02G, 10F, 06C, 02H, 10H, 06F",BROOKLYN
NO 1 WOK,10456.0,-73.903051425129,40.835687732775,"06F, 10F",BRONX
NO CHEWING ALLOWED,10036.0,-73.982321170752,40.754068239421,"06F, Missing, 04J, 05H, 10H",MANHATTAN
NO CHEWING ALLOWED!,10001.0,-73.987541021756,40.750541907818,"Missing, 10F",MANHATTAN
NO FILTER COFFEE,11215.0,-73.993252183664,40.665800364669,"04J, 06D, 05H, 19-06",BROOKLYN
NO FORK,10458.0,-73.888255075117,40.853586449167,"04M, 02G, 10A, 04A, 05H, 04J, 08A, 10F, 05E, 06C, 10G, 06D, 19-04, 08C, 06A",BRONX
NO GEM,10002.0,-73.991699682984,40.714841128296,"10B, 28-06, 05H, 09E, 19-07",MANHATTAN
NO HO JUICE BAR & DELI,10012.0,-73.996821431132,40.726712503605,"06C, 10F, 10B, 02G",MANHATTAN
NO MORE CAFE,10003.0,-73.984210736126,40.731122299389,"04J, 10B, 08B",MANHATTAN
NO NAZAR CAFE,10009.0,-73.98309656361,40.72819347578,"10F, 05E, 05H, 20-01, 05A, 20-08, 10H, 10B, 05D, 06F, 15-27",MANHATTAN
NO ONE HOME,10002.0,-73.993069941518,40.719652797841,Missing,MANHATTAN
NO PARTNERS,11105.0,-73.909161374484,40.778456506522,"10J, 04H",QUEENS
NO PULP,10002.0,-73.988130779424,40.722216005782,"08C, 04H, 08A, 10F, 05D, 10B, 06A, 04N, 03I, 04J, 06E, 02G",MANHATTAN
NO STRESS COFFEE,11101.0,-73.940626688927,40.748600400315,"08A, 04N, 06C, 28-06, 05D, 04A, 10E",QUEENS
NO. 1 CHINA GARDEN KITCHEN,10452.0,-73.921732711388,40.840686422063,"09E, 08A, 05D, 06C, 04N, 28-06, 10F, 02B, 04L, 09A, 04K, 04M",BRONX
NO. 1 CHINESE FOOD,11218.0,-73.974761117323,40.635893403945,"04K, 10D, 04M, 02B, 10F, 06C, 08A, 06D, 04L, 02G, 02H",BROOKLYN
NO. 1 CHINESE RESTAURANT,11434.0,-73.792212048751,40.680922586433,"10B, 02B, 08A, 04L, 10G, 04H, 10F, 09C, 06C, 06F, 04M, 08C, 02G, 04N, 06E, 09E, 06A, 05H, 04K, 05D, Missing",QUEENS
NO. 1 HALAL KITCHEN,11432.0,-73.774866917733,40.714785132462,"10F, Missing, 10B, 02G, 05F",QUEENS
NO. 1 KITCHEN,10459.0,-73.901466497603,40.820060569313,"04L, 10F, 08A, 04N, 06A, Missing, 06F, 06C, 04M, 06D, 10G, 02G",BRONX
NO. 1 RESTAURANT,10040.0,-73.932272497672,40.857367379338,"08C, 02G, 10H, 02B, 06D, 06C, 10F",MANHATTAN
NO. 1 Super Snack Inc.,11355.0,-73.829075639723,40.757348554116,"02G, 06B, 02B, 06C, 08C, 10F",QUEENS
NO. 142 BAR,10012.0,-74.001959103004,40.726976028462,"04A, 06D",MANHATTAN
NO. 8 CHINESE RESTAURANT,10467.0,-73.868027433579,40.858576885729,"10B, 02B, 09B, 02G",BRONX
NO. 8 KITCHEN & BAR,11354.0,-73.831621474015,40.764035816802,"08C, 10B, 04A, 10G, 06D, 04K, 28-06, 10F, 04H, 04M, 08A, 04J",QUEENS
NO. 9 FRIED BUN,11220.0,-74.007335781192,40.636906029491,"08A, 04L, 02B, 05D, 10F, 02G, 10E",BROOKLYN
NO.1 CALLE 191 PESCADERIA,10040.0,-73.929433389594,40.855205567018,"06A, 04H, 09C, 10F, 10J, 10B, 10A, 06E, 02B, 04N, 04A, 06D, 06C, 10C, 04J, 08A, 28-03, 05D",MANHATTAN
NO.1 CHINESE RESTAURANT,11377.0,-73.899098343071,40.749930053321,"08A, 04L, 06C, 08C, 02B, Missing",QUEENS
NO.1 FAVOR TASTE RESTAURANT,11220.0,-74.011536716236,40.635725427053,"04M, 09C, 10H, 08A, 02B, 06D, 06A, 06C, 10F",BROOKLYN
NO.1 KITCHEN,11234.0,-73.923855658281,40.62866856292,"04N, 08C, 10F, 08A, 04A, 09B, 02H",BROOKLYN
NO.1 KITCHEN 265 INC.,10003.0,-73.981767705106,40.732263759386,Missing,MANHATTAN
NO.1 WOK,10454.0,-73.914274740173,40.805949125584,"10B, 02B, 10F",BRONX
NO.5 RESTAURANT,11219.0,-74.004863922607,40.634501731816,"06B, 06F, 02B",BROOKLYN
NO.7 RESTAURANT,11238.0,-73.968601587325,40.678342636825,"20-01, 04L, 04M, 06D, 10E, 08A, 04K, 02G, 10F, 10G, 06C",BROOKLYN
NO.8 CHINESE RESTAURANT,10468.0,-73.908546855508,40.862766304186,"04L, 08A, 04K, 09C, 06C, 02B",BRONX
NO.SIX PORT,11220.0,-74.014224263114,40.634462524919,"20-08, 19-06, 05F, 06C, 06E, 10G, 09B, 04N, 10F, 20-01, 02G, 08A",BROOKLYN
